business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,hours,source
0x88d9bf15496e8037:0x4bf3e4673907f2f1,Nails By China,"Nails By China, 11865 SW 26th St # C28, Miami, FL 33175", Miami,Florida,33175,25.7466174,-80.38957719999999,3.3,16,"[['Sunday', 'Closed'], ['Monday', '10AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM']]",G
0x88de013de45e5c0f:0x8f98253075310698,Perfect Nails Spa Rockledge FL,"Perfect Nails Spa Rockledge FL, 196 Barton Blvd, Rockledge, FL 32955", Rockledge,Florida,32955,28.331749,-80.7256659,4.8,407,"[['Sunday', '11AM–5PM'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–6PM']]",G
0x88dda55eded051ed:0x327aedb2ee15f905,Magic Nails & Spa,"Magic Nails & Spa, 2015 FL-60, Lake Wales, FL 33898", Lake Wales,Florida,33898,27.8956094,-81.5555262,4.0,177,"[['Sunday', 'Closed'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM']]",G
0x88dd08569c3cca2f:0x39a2fa515c841cac,"Regal Nails, Salon & Spa","Regal Nails, Salon & Spa, 2000 Hesperides Rd, FL-60, Lake Wales, FL 33898", 2000 Hesperides Rd,Florida,,27.8919224,-81.5531085,4.2,36,,G
0x52b33612aef75cb5:0x5d4284f74afea232,Lifetime Nails & Spa Inc,"Lifetime Nails & Spa Inc, 4345 Nathan Ln N, Plymouth, MN 55442", Plymouth,Minnesota,55442,45.0337075,-93.4092932,4.0,175,"[['Saturday', '9AM–6PM'], ['Sunday', '11AM–5PM'], ['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM']]",G
0x880677f2b457d65d:0x89051e5fe29d8b7d,Robins Nest II Styling Salon,"Robins Nest II Styling Salon, 136 S Main St, Jefferson, WI 53549", Jefferson,Wisconsin,53549,43.004609,-88.8070667,4.6,35,"[['Saturday', '9AM–2PM'], ['Sunday', 'Closed'], ['Monday', '8AM–7PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–3PM']]",G
0x54d0663693a6bc1f:0xde0a3f0d0dfa1548,101 Nail Spa,"101 Nail Spa, 1224 2nd St, Crescent City, CA 95531", Crescent City,California,95531,41.7537008,-124.1935714,4.0,64,"[['Saturday', '9AM–7PM'], ['Sunday', '11:30AM–4PM'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM']]",G
0x87c87f6913d2e84d:0x45ab2526ebbd7a74,Forever Young Salon,"Forever Young Salon, 9945 Co Ln 218, Webb City, MO 64870", Webb City,Missouri,64870,37.1985095,-94.4503903,4.9,28,,G
0x89d1ae47513bb3e3:0xa604fbbf21f6b19f,Nails Plus Tanning Salon & Hair Studio,"Nails Plus Tanning Salon & Hair Studio, 101 E Steuben St, Bath, NY 14810", Bath,New York,14810,42.3337422,-77.3156935,4.7,44,"[['Sunday', 'Closed'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–5PM'], ['Saturday', '8AM–12PM']]",G
0x80c8d07b9907e6f7:0x47589023151872ac,A-1 Nails,"A-1 Nails, 1019 Whitney Ranch Dr, Henderson, NV 89014", Henderson,Nevada,89014,36.0794115,-115.0535766,4.1,77,"[['Saturday', '9AM–7PM'], ['Sunday', '11AM–5PM'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x80c8e98216c501e7:0x7dca2bc6080f9aa5,Posare Salon,"Posare Salon, 3030 W Ann Rd, North Las Vegas, NV 89031", North Las Vegas,Nevada,89031,36.2622041,-115.1819198,4.8,48,"[['Saturday', '9AM–5PM'], ['Sunday', '9AM–4PM'], ['Monday', '8AM–4PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x80dcd4576ed8c4d5:0x7ab54e414b95e110,Queen Nails in Brea,"Queen Nails in Brea, 2445 E Imperial Hwy #E, Brea, CA 92821", Brea,California,92821,33.9123204,-117.8674971,4.2,38,"[['Saturday', '9AM–6PM'], ['Sunday', '10AM–5PM'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x80dd2e535ef37ec3:0xc579229b54f34bd2,Happy Nails And Spa Of Seal Beach,"Happy Nails And Spa Of Seal Beach, 12340 Seal Beach Blvd # D, Seal Beach, CA 90740", Seal Beach,California,90740,33.7827258,-118.0714676,4.0,45,"[['Saturday', '9AM–7PM'], ['Sunday', '9AM–7PM'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x89ba9feeb913acb5:0x54a074cfb2423b69,Stems Spa at 1Foot 2Foot Centre,"Stems Spa at 1Foot 2Foot Centre, 5839 Harbour View Blvd #101, Suffolk, VA 23435", Suffolk,Virginia,23435,36.873239,-76.44014299999999,5.0,3,"[['Sunday', 'Closed'], ['Monday', '10AM–3PM'], ['Tuesday', '10AM–3PM'], ['Wednesday', '9AM–4PM'], ['Thursday', '9AM–4PM'], ['Friday', '9AM–3PM'], ['Saturday', 'Closed']]",G
0x87d2ee5e7dd332a9:0xed9f68125f0dd507,Star Nails,"Star Nails, 100 Northport Dr B, Cabot, AR 72023", Cabot,Arkansas,72023,34.98264,-92.0443427,4.9,58,"[['Saturday', '9AM–7PM'], ['Sunday', 'Closed'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x88d9ae6879573d47:0x81e2b2c5109a8cfe,"Regal Nails, Salon & Spa","Regal Nails, Salon & Spa, 17650 NW 2nd Ave, Miami, FL 33169", 17650 NW 2nd Ave,Florida,,25.9358803,-80.20773,3.0,44,"[['Sunday', '10AM–6PM'], ['Monday', '9:30AM–8PM'], ['Tuesday', '9:30AM–8PM'], ['Wednesday', '9:30AM–8PM'], ['Thursday', '9:30AM–8PM'], ['Friday', '9:30AM–8PM'], ['Saturday', '9:30AM–8PM']]",G
0x8838f2bc8abce507:0xff339d9c3a6741a6,Serenity Beauty & Nail Spa,"Serenity Beauty & Nail Spa, 1874 Hard Rd, Columbus, OH 43235", Columbus,Ohio,43235,40.1180662,-83.06588409999999,4.5,118,"[['Sunday', '11AM–5PM'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '9:30AM–6PM']]",G
0x80d13948433bad0b:0x2edeeb9cc256833a,Friendz,"Friendz, 131 W Hobsonway, Blythe, CA 92225", Blythe,California,92225,33.6105238,-114.5977232,4.6,58,,G
0x883eab9219b5512d:0xb18debc6e475f090,Integrity Salon Spa & Organics,"Integrity Salon Spa & Organics, 729 N Main St, Findlay, OH 45840", Findlay,Ohio,45840,41.0505077,-83.6497796,4.8,38,"[['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–5PM'], ['Saturday', '9AM–3PM']]",G
0x532f1a02d8dd9ed1:0xa0eb1c5757a3b23b,Classic Beauty Salon,"Classic Beauty Salon, 28 N Main St, Bowman, ND 58623", Bowman,North Dakota,58623,46.1827542,-103.3945585,4.8,6,"[['Saturday', '9AM–12PM'], ['Sunday', 'Closed'], ['Monday', '1–8PM'], ['Tuesday', '8:30AM–5PM'], ['Wednesday', '8:30AM–5PM'], ['Thursday', '8:30AM–5PM'], ['Friday', '8:30AM–5PM']]",G
0x864120c19007235b:0x10dc140c8039e9e6,Classy Nails,"Classy Nails, 3522 Mason Rd #500, Katy, TX 77450", Katy,Texas,77450,29.7358607,-95.7556463,3.9,14,"[['Saturday', '9AM–7PM'], ['Sunday', 'Closed'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x89e37a1689c4e05b:0x8c92fd78541fdbf4,Fantasy Nails,"Fantasy Nails, 492 Massachusetts Ave, Boston, MA 02118", Boston,Massachusetts,02118,42.3396135,-71.0804686,4.4,116,"[['Sunday', 'Closed'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '10AM–6PM']]",G
0x88e764c5673f3367:0xcc73b85b32469674,Crystal Nails,"Crystal Nails, 4438 Curry Ford Rd C, Orlando, FL 32812", Orlando,Florida,32812,28.5224515,-81.32876209999999,3.8,138,"[['Sunday', '12–6PM'], ['Monday', '9:30AM–7:30PM'], ['Tuesday', '9:30AM–7:30PM'], ['Wednesday', '9:30AM–7:30PM'], ['Thursday', '9:30AM–7:30PM'], ['Friday', '9:30AM–7:30PM'], ['Saturday', '9:30AM–7:30PM']]",G
0x87ec27c485f9794b:0x911267dcb9404803,4 Seasons Nails at Grimes,"4 Seasons Nails at Grimes, 250 SE Destination Dr ste 400, Grimes, IA 50111", Grimes,Iowa,50111,41.6868912,-93.7694922,4.9,157,"[['Saturday', '9:30AM–6PM'], ['Sunday', '12–5PM'], ['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM']]",G
0x864c1d4cb65f0e89:0x5e512646c9dac6f5,PS Nails,"PS Nails, 6909 Rowlett Rd #102, Rowlett, TX 75089", Rowlett,Texas,75089,32.9215833,-96.5787975,4.6,75,"[['Saturday', '9AM–6:30PM'], ['Sunday', '12–6:30PM'], ['Monday', '10AM–7:30PM'], ['Tuesday', '10AM–7:30PM'], ['Wednesday', '10AM–7:30PM'], ['Thursday', '10AM–7:30PM'], ['Friday', '10AM–7:30PM']]",G
0x88dcacb160bef213:0x3a336a5ade089944,A J Nail Salon & Spa,"A J Nail Salon & Spa, 1541 S Sumter Blvd, North Port, FL 34287", North Port,Florida,34287,27.0686798,-82.2103364,3.7,46,"[['Saturday', '9AM–7PM'], ['Sunday', 'Closed'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x880e49f38a1df4af:0x347b19716a9242f3,Broken Nail Boutique,"Broken Nail Boutique, 108 W Burlington Ave #106, La Grange, IL 60525", La Grange,Illinois,60525,41.8155068,-87.87123079999999,4.4,48,"[['Saturday', '9AM–5PM'], ['Sunday', '10AM–4PM'], ['Monday', 'Closed'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x864e63029b556f4f:0xd56d6500b0ff595a,Nail Art,"Nail Art, 1827 SW Green Oaks Blvd #109, Arlington, TX 76017", Arlington,Texas,76017,32.6601808,-97.1359677,4.5,95,"[['Saturday', '10AM–7PM'], ['Sunday', '1–5PM'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x87f7892edd91b3f3:0xd03da8e1efb9da72,Hi-Tek Nails,"Hi-Tek Nails, 311 Plum St, Red Wing, MN 55066", Red Wing,Minnesota,55066,44.5657985,-92.5325461,4.5,78,"[['Saturday', '9AM–5PM'], ['Sunday', '10AM–5PM'], ['Monday', '10AM–7PM'], ['Tuesday', 'Closed'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x80d95239e3ceed0f:0x1cfaa2a22ec57afe,Luxury Nails,"Luxury Nails, 927 Highland Ave, National City, CA 91950", National City,California,91950,32.6769569,-117.098056,3.6,77,"[['Saturday', '9AM–8PM'], ['Sunday', 'Closed'], ['Monday', '9AM–8PM'], ['Tuesday', '9AM–8PM'], ['Wednesday', '9AM–8PM'], ['Thursday', '9AM–8PM'], ['Friday', '9AM–8PM']]",G
0x89c6bd9ac9921ab1:0x33cdf6b4adb3df9f,At The Loft Nails And Spa,"At The Loft Nails And Spa, 208 W Johnson Hwy, Norristown, PA 19401", Norristown,Pennsylvania,19401,40.1320586,-75.3290821,4.3,58,"[['Saturday', '9AM–6PM'], ['Sunday', '10AM–3PM'], ['Monday', '10AM–6PM'], ['Tuesday', 'Closed'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–6PM']]",G
0x89b791ce63bceb87:0x62297c01b1827ce9,You and Me Nails Spa,"You and Me Nails Spa, 10580 Southern Maryland Blvd, Dunkirk, MD 20754", Dunkirk,Maryland,20754,38.7222332,-76.6609213,4.9,138,"[['Saturday', '9AM–6PM'], ['Sunday', '12–5PM'], ['Monday', 'Closed'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x89b7f6d4df0118fd:0x59c97588a6486ae2,Glamour Nails,"Glamour Nails, 1685 Annapolis Mall Rd, Annapolis, MD 21401", Annapolis,Maryland,21401,38.9898471,-76.5445063,4.0,48,,G
0x89b79aa121f53b3b:0xd3332479699e3936,Us Nails,"Us Nails, 10098 Southern Maryland Blvd, Dunkirk, MD 20754", Dunkirk,Maryland,20754,38.7163131,-76.6602849,4.0,58,"[['Saturday', '9AM–6PM'], ['Sunday', '10AM–5PM'], ['Monday', '10AM–7:30PM'], ['Tuesday', '10AM–7:30PM'], ['Wednesday', '10AM–7:30PM'], ['Thursday', '10AM–7:30PM'], ['Friday', '9AM–7:30PM']]",G
0x88fe61192fe3c7b5:0x709cdcc378f1906b,Q Nails,"Q Nails, 220 Red Bank Rd, Goose Creek, SC 29445", Goose Creek,South Carolina,29445,32.9875663,-80.0344867,3.7,108,"[['Saturday', '10AM–7PM'], ['Sunday', '12–6PM'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x89c295d58a5750fb:0x73ee1cd1b8f8a2e3,Lush Nails,"Lush Nails, 261 S Central Ave, Hartsdale, NY 10530", Hartsdale,New York,10530,41.0124219,-73.8065286,4.2,38,"[['Saturday', '10AM–7:30PM'], ['Sunday', '10AM–5:30PM'], ['Monday', '10AM–7:30PM'], ['Tuesday', '10AM–7:30PM'], ['Wednesday', '10AM–7:30PM'], ['Thursday', '10AM–7:30PM'], ['Friday', '10AM–7:30PM']]",G
0x89c293be12ce56a3:0x4ddebdd92a9f4f55,A Touch of Polish Plus,"A Touch of Polish Plus, 1475 Weaver St, Scarsdale, NY 10583", Scarsdale,New York,10583,40.9806302,-73.77654919999999,4.9,8,"[['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', '8:30AM–6PM'], ['Tuesday', '8:30AM–6PM'], ['Wednesday', '8:30AM–6PM'], ['Thursday', '8:30AM–6:30PM'], ['Friday', '8:30AM–6PM']]",G
0x87c0c1d325f3d187:0x935a205acb00c897,Modern Nails,"Modern Nails, 8642 W 133rd St, Overland Park, KS 66213", Overland Park,Kansas,66213,38.8870967,-94.6855016,3.3,33,"[['Saturday', '9:30AM–6PM'], ['Sunday', '12–5PM'], ['Monday', '9:30AM–7:30PM'], ['Tuesday', '9:30AM–7:30PM'], ['Wednesday', '9:30AM–7:30PM'], ['Thursday', '9:30AM–7:30PM'], ['Friday', '9:30AM–7:30PM']]",G
0x809ac7b49a3bec91:0x15ea7beb35149501,Luxe nail spa,"Luxe nail spa, 8240 Calvine Rd D, Sacramento, CA 95828", Sacramento,California,95828,38.4553415,-121.4033338,4.9,8,"[['Saturday', '9AM–7PM'], ['Sunday', '10AM–5PM'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x8099bdd12102a67f:0x1705b96364d90b23,A La Carte Salon,"A La Carte Salon, 1456 U.S. Hwy 395 N, Gardnerville, NV 89410", Gardnerville,Nevada,89410,38.9423065,-119.7509002,4.5,22,"[['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '9AM–3PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM'], ['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM']]",G
0x88ec85f9a957901b:0xbbd37a8847e8ff28,Co Co Nails,"Co Co Nails, 2000 Crawfordville Hwy, Crawfordville, FL 32327", Crawfordville,Florida,32327,30.2195148,-84.3629989,4.6,78,"[['Saturday', '10AM–8PM'], ['Sunday', '10AM–8PM'], ['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM']]",G
0x89c6b823555688f9:0x48281c6a6074c540,HD Nail Salon & Spa.,"HD Nail Salon & Spa., 4907 Wayne Ave, Philadelphia, PA 19144", Philadelphia,Pennsylvania,19144,40.024856,-75.166186,4.3,163,"[['Saturday', '9AM–6PM'], ['Sunday', '9AM–6PM'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM']]",G
0x549005c8263bb29b:0x29fffc1b17ae335c,Tina Nails,"Tina Nails, 1233 164th St SW L, Lynnwood, WA 98087", Lynnwood,Washington,98087,47.8501629,-122.250583,4.9,38,"[['Saturday', '9:30AM–6PM'], ['Sunday', 'Closed'], ['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM']]",G
0x8628e08a37d7a40f:0x47796cb42abe5d11,1st Nails & Spa,"1st Nails & Spa, 2314 Iowa Ave, Vicksburg, MS 39180", Vicksburg,Mississippi,39180,32.3048224,-90.8907358,4.1,58,"[['Saturday', '9AM–7PM'], ['Sunday', 'Closed'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x864c1fb87cb0107d:0x14034c41538f3bda,Chic Hair & Nail Salon,"Chic Hair & Nail Salon, 9780 Walnut St Ste 438, Dallas, TX 75243", Dallas,Texas,75243,32.921647199999995,-96.7186583,4.6,58,"[['Saturday', '6AM–3PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM']]",G
0x876c75f2d1cab069:0xc5f3716ddc18b0b,Image Nails,"Image Nails, 2851 W 120th Ave, Westminster, CO 80234", Westminster,Colorado,80234,39.9152222,-105.0219476,3.9,55,"[['Saturday', '9:30AM–6PM'], ['Sunday', '10:30AM–5PM'], ['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM']]",G
0x87c0faeee3e45833:0xf120f0914147a206,Jenny & Kim Nail,"Jenny & Kim Nail, 4102 E Truman Rd, Kansas City, MO 64127", Kansas City,Missouri,64127,39.0942317,-94.5341135,3.7,258,"[['Saturday', '9:30AM–7PM'], ['Sunday', 'Closed'], ['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM']]",G
0x881980e73387d5f3:0x729279f04adcb53b,sandy nails & spa,"sandy nails & spa, 515 S Beacon Blvd, Grand Haven, MI 49417", Grand Haven,Michigan,49417,43.0560202,-86.2210463,4.6,95,"[['Saturday', '9:30AM–6PM'], ['Sunday', 'Closed'], ['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM']]",G
0x88197efad31d1c43:0xebf9fe5bedd23b6f,Lux Nails & Spa,"Lux Nails & Spa, 5169 Harvey St Suite D, Norton Shores, MI 49444", Norton Shores,Michigan,49444,43.1591481,-86.2064693,3.6,137,"[['Saturday', '10AM–6PM'], ['Sunday', 'Closed'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x5495adef56056cb3:0xfe63ba118f41a54e,Beauty Nails,"Beauty Nails, 12912 NE Hwy 99, Vancouver, WA 98686", Vancouver,Washington,98686,45.7150474,-122.6521237,4.4,66,"[['Saturday', '10AM–5:30PM'], ['Sunday', 'Closed'], ['Monday', '10AM–6PM'], ['Tuesday', '10AM–6PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–6PM']]",G
0x883893028a0297ed:0x26f6925b474b7e62,The Nail Retreat,"The Nail Retreat, 5793 Karric Square Dr, Dublin, OH 43016", Dublin,Ohio,43016,40.071862,-83.122956,4.7,68,"[['Saturday', '10AM–5PM'], ['Sunday', 'Closed'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x8838ed4d40b8d065:0xc5d8b28b3b18bc9d,Polish! Nail Spa,"Polish! Nail Spa, 6682 Sawmill Rd, Columbus, OH 43235", Columbus,Ohio,43235,40.1039883,-83.0895927,4.0,88,"[['Saturday', '10AM–5PM'], ['Sunday', '11AM–4PM'], ['Monday', 'Closed'], ['Tuesday', '10AM–6PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–7PM']]",G
0x88388d74c890a197:0xac15795422d5fdd5,City Nails,"City Nails, 1452 Bethel Rd, Columbus, OH 43220", Columbus,Ohio,43220,40.0643764,-83.0580013,4.0,38,"[['Saturday', '10AM–6:30PM'], ['Sunday', '12–6PM'], ['Monday', '10AM–7:30PM'], ['Tuesday', 'Closed'], ['Wednesday', '10AM–7:30PM'], ['Thursday', '10AM–7:30PM'], ['Friday', '10AM–7:30PM']]",G
0x89c6a121624912e3:0x2603b75554890286,Luxicure,"Luxicure, 1577 Bethlehem Pike, Hatfield, PA 19440", Hatfield,Pennsylvania,19440,40.2906285,-75.2669501,4.6,38,"[['Saturday', '9:30AM–6PM'], ['Sunday', 'Closed'], ['Monday', '9:30AM–7PM'], ['Tuesday', '9:30AM–7PM'], ['Wednesday', '9:30AM–7PM'], ['Thursday', '9:30AM–7PM'], ['Friday', '9:30AM–7PM']]",G
0x549100bf05ed97e9:0xf4820e1d131dbf92,Diva Nail Spa _ Lakewood WA,"Diva Nail Spa _ Lakewood WA, Right next to Pizza Hut&KFC, not Subway, 7609 Steilacoom Blvd SW #400, Lakewood, WA 98498", not Subway,Washington,Steilacoom,47.1790519,-122.5389671,3.7,98,"[['Saturday', '9AM–7PM'], ['Sunday', '10AM–5PM'], ['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM']]",G
0x89e405d007b0bed9:0x751babeb3ce95594,Exotic Nails Salon,"Exotic Nails Salon, 687 Millbury St, Worcester, MA 01607", Worcester,Massachusetts,01607,42.2383576,-71.79799059999999,4.7,118,"[['Saturday', '10AM–6PM'], ['Sunday', 'Closed'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM']]",G
0x89e4079a78275ea5:0xbc27a832a3662014,EXPO NAILS,"EXPO NAILS, 568 W Boylston St, Worcester, MA 01606", Worcester,Massachusetts,01606,42.3109532,-71.79760089999999,4.5,108,"[['Saturday', '9:15AM–7PM'], ['Sunday', 'Closed'], ['Monday', '9:15AM–7PM'], ['Tuesday', '9:15AM–7PM'], ['Wednesday', '9:15AM–7PM'], ['Thursday', '9:15AM–7PM'], ['Friday', '9:15AM–7PM']]",G
0x89e404126d3f6f41:0xa04d02537edfa6e7,Peacock Nails and Hair Salon,"Peacock Nails and Hair Salon, 120 Stafford St, Worcester, MA 01603", Worcester,Massachusetts,01603,42.2397879,-71.8439447,4.1,55,"[['Saturday', '9AM–6PM'], ['Sunday', '10AM–4PM'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM']]",G
0x8640dd10eaa6de29:0xc8e57e71dab794a9,Magic Hair & Nails,"Magic Hair & Nails, 11936 Bellaire Blvd #100, Houston, TX 77072", Houston,Texas,77072,29.704047,-95.5894734,4.3,104,"[['Saturday', '9:30AM–7:30PM'], ['Sunday', '10AM–6PM'], ['Monday', '9:30AM–7:30PM'], ['Tuesday', '9:30AM–7:30PM'], ['Wednesday', '9:30AM–7:30PM'], ['Thursday', '9:30AM–7:30PM'], ['Friday', '9:30AM–7:30PM']]",G
0x8640c2a900fe1699:0xc66d415cc481c18c,S.W. Nail Massage,"S.W. Nail Massage, 9990 Bissonnet St, Houston, TX 77036", Houston,Texas,77036,29.6758616,-95.5540373,3.3,18,"[['Saturday', '9AM–7:30PM'], ['Sunday', 'Closed'], ['Monday', '9AM–7:30PM'], ['Tuesday', '9AM–7:30PM'], ['Wednesday', '9AM–7:30PM'], ['Thursday', '9AM–7:30PM'], ['Friday', '9AM–7:30PM']]",G
0x87d8ccc754e677d1:0x391e46917eb40eb4,Serenite The Nail Spa of Ladue,"Serenite The Nail Spa of Ladue, 9918 Clayton Rd, St. Louis, MO 63124", St. Louis,Missouri,63124,38.6366965,-90.3932145,4.7,38,"[['Saturday', '9:30AM–6PM'], ['Sunday', '10AM–5PM'], ['Monday', '9:30AM–6PM'], ['Tuesday', '9:30AM–6PM'], ['Wednesday', '9:30AM–6PM'], ['Thursday', '9:30AM–6PM'], ['Friday', '9:30AM–6PM']]",G
0x808f7c7c5fb9834d:0x61f0d613a88cd546,O Salon,"O Salon, 200 Skyline Plaza, Daly City, CA 94015", Daly City,California,94015,37.6818132,-122.4880105,4.1,8,"[['Saturday', '9AM–7PM'], ['Sunday', '10AM–7PM'], ['Monday', '9AM–7:30PM'], ['Tuesday', '9AM–7:30PM'], ['Wednesday', '9AM–7:30PM'], ['Thursday', '9AM–7:30PM'], ['Friday', '9AM–7:30PM']]",G
