user_id,compliment,count,compliment_id
gMqw47BdVZwsk75lHVNl-Q,cool,36,COM35090
gMqw47BdVZwsk75lHVNl-Q,funny,7,COM35091
gMqw47BdVZwsk75lHVNl-Q,useful,93,COM35092
gOGWUGB-IbMRnMhn96dhdQ,funny,1,COM35095
gOGWUGB-IbMRnMhn96dhdQ,useful,12,COM35096
gOL4MB5-iVEtAdsZQoLsuw,useful,9,COM35100
gOPu_LkhRxFb0AoSqsFekg,cool,3,COM35102
gOPu_LkhRxFb0AoSqsFekg,useful,4,COM35104
gOVId-vlNgwD_xB_g2jsnA,useful,1,COM35108
gOau4DqdCQkIk5tXs1L1Jg,cool,112,COM35110
gOau4DqdCQkIk5tXs1L1Jg,funny,63,COM35111
gOau4DqdCQkIk5tXs1L1Jg,useful,258,COM35112
gOdnN1e8K9eRg4Dtlb2nfA,cool,1,COM35114
gOdnN1e8K9eRg4Dtlb2nfA,useful,2,COM35116
gOtZRJAq12IieV3iXAAf0g,useful,2,COM35124
gP3Jz98qw3XX9WaZztJ4GA,cool,1,COM35126
gP3Jz98qw3XX9WaZztJ4GA,funny,3,COM35127
gP3Jz98qw3XX9WaZztJ4GA,useful,12,COM35128
gQ1LZEHwJ5GDRGpwvqPWew,cool,19,COM35142
gQ1LZEHwJ5GDRGpwvqPWew,funny,24,COM35143
gQ1LZEHwJ5GDRGpwvqPWew,useful,52,COM35144
gQHrqSrt7pgfc8sQwBPCpA,cool,2,COM35146
gQHrqSrt7pgfc8sQwBPCpA,useful,1,COM35148
gQ_j2jT2NUXqxv0aQt_3uA,cool,4,COM35150
gQ_j2jT2NUXqxv0aQt_3uA,funny,1,COM35151
gQ_j2jT2NUXqxv0aQt_3uA,useful,12,COM35152
gSfgrGs-ZGqlRCY7uSJYYw,useful,6,COM35168
gSif5bYu3DjHAiJOIViBhA,cool,5,COM35170
gSif5bYu3DjHAiJOIViBhA,funny,1,COM35171
gSif5bYu3DjHAiJOIViBhA,useful,35,COM35172
gTUonJ1Q0azeBFgJtm-4Uw,cool,21,COM35182
gTUonJ1Q0azeBFgJtm-4Uw,funny,8,COM35183
gTUonJ1Q0azeBFgJtm-4Uw,useful,106,COM35184
gUIa56-65uQL5aY6W1ZGQg,cool,1,COM35186
gUIa56-65uQL5aY6W1ZGQg,useful,8,COM35188
gULHquSXgXZL1ikIWTGkEw,useful,2,COM35192
gULlXagysSuWjCoWr-wFwQ,compliment_profile,4,COM35193
gULlXagysSuWjCoWr-wFwQ,cool,222,COM35194
gULlXagysSuWjCoWr-wFwQ,funny,62,COM35195
gULlXagysSuWjCoWr-wFwQ,useful,576,COM35196
gV69mJSj8HIUtOH5JEGL0A,cool,8,COM35198
gV69mJSj8HIUtOH5JEGL0A,funny,19,COM35199
gV69mJSj8HIUtOH5JEGL0A,useful,35,COM35200
gVCDCD9Hn5W-QDrcpaT2bg,useful,2,COM35208
gVzan-ALI1w1jGrUceaofg,cool,6,COM35214
gVzan-ALI1w1jGrUceaofg,funny,8,COM35215
gVzan-ALI1w1jGrUceaofg,useful,37,COM35216
gW0iQ_noo6GK9g9Fo4loNg,cool,1,COM35218
gW0iQ_noo6GK9g9Fo4loNg,useful,5,COM35220
gWJyUv68yV7k2JlIEg6toA,cool,14,COM35222
gWJyUv68yV7k2JlIEg6toA,funny,9,COM35223
gWJyUv68yV7k2JlIEg6toA,useful,17,COM35224
gXMmzFxm3YKeE-LU3WbhnQ,funny,2,COM35235
gXMmzFxm3YKeE-LU3WbhnQ,useful,3,COM35236
gYYv5ldssFXJfeejXV5aBw,cool,1,COM35238
gYkMFNXLWqy6DQXLyKg3OQ,useful,1,COM35244
gZ9ISrkgPfDpokcYbyILDQ,useful,2,COM35248
gZESh1OBYM6T1H_v5pbKbg,funny,1,COM35251
gZESh1OBYM6T1H_v5pbKbg,useful,5,COM35252
gZFUW1XXNB-MWyihQf6J-g,cool,1,COM35254
gZFUW1XXNB-MWyihQf6J-g,useful,5,COM35256
gZgRSdwAwZZk7GUzwK3N7Q,funny,7,COM35259
gZgRSdwAwZZk7GUzwK3N7Q,useful,9,COM35260
g_4A1aJvTjSfdxy7_kM9-g,cool,8,COM35262
g_4A1aJvTjSfdxy7_kM9-g,funny,2,COM35263
g_4A1aJvTjSfdxy7_kM9-g,useful,10,COM35264
g_LpgViI57_MpbCJxYlwDw,useful,1,COM35268
g_QBwEk0rtt0fp1cHOvO0Q,cool,4,COM35270
g_QBwEk0rtt0fp1cHOvO0Q,funny,1,COM35271
g_QBwEk0rtt0fp1cHOvO0Q,useful,14,COM35272
ga3SlR1vMfwytX2M8B6aaQ,funny,6,COM35275
ga3SlR1vMfwytX2M8B6aaQ,useful,13,COM35276
gaMfdnNu5yDwih4ieJxnsA,useful,2,COM35280
gb1F6TVzVRuVK6Dxptqr1g,useful,2,COM35288
gbZ4fi-3k0QUNc-kPxkriQ,cool,1,COM35294
gbZ4fi-3k0QUNc-kPxkriQ,useful,10,COM35296
gcVhXhK6zkYB8D6tk4p32w,cool,1,COM35302
gcVhXhK6zkYB8D6tk4p32w,funny,8,COM35303
gcVhXhK6zkYB8D6tk4p32w,useful,6,COM35304
gd2-VEw0dgU772ERyidM1Q,cool,12,COM35306
gd2-VEw0dgU772ERyidM1Q,funny,9,COM35307
gd2-VEw0dgU772ERyidM1Q,useful,40,COM35308
gdPkCULoY1YFSMwmmvRm0Q,cool,7,COM35310
gdPkCULoY1YFSMwmmvRm0Q,funny,13,COM35311
gdPkCULoY1YFSMwmmvRm0Q,useful,64,COM35312
gdeEGYHGKiFJ51V8Znc5bw,cool,2,COM35314
gdeEGYHGKiFJ51V8Znc5bw,funny,3,COM35315
gdeEGYHGKiFJ51V8Znc5bw,useful,6,COM35316
ge9mxGpvhWtt_qg82wRK-w,cool,1,COM35318
ge9mxGpvhWtt_qg82wRK-w,useful,4,COM35320
ggYNt8xZb4ZIpKW0rPjgPg,funny,1,COM35331
ggYNt8xZb4ZIpKW0rPjgPg,useful,1,COM35332
ggYtRzZrYpLEjihrg1FStQ,useful,4,COM35336
gh9AmQmUDgbCgnQMEWyGHQ,cool,1,COM35346
gh9AmQmUDgbCgnQMEWyGHQ,funny,1,COM35347
gh9AmQmUDgbCgnQMEWyGHQ,useful,9,COM35348
gha9IVODFW2f1cDoWl0Sew,cool,2,COM35350
gha9IVODFW2f1cDoWl0Sew,useful,1,COM35352
ghxeqW7DdvKz4EpMoHVdEg,cool,5,COM35358
ghxeqW7DdvKz4EpMoHVdEg,funny,2,COM35359
ghxeqW7DdvKz4EpMoHVdEg,useful,12,COM35360
ghxxqnFciVVpEu0tHxHT0w,useful,3,COM35364
gi3J2w5Ei_XK9GenFw2Qmg,useful,5,COM35368
giB8FGTUiCSaloWDlE1frw,cool,3,COM35370
giB8FGTUiCSaloWDlE1frw,funny,2,COM35371
giB8FGTUiCSaloWDlE1frw,useful,11,COM35372
gjm8rJ4IWPzSI1RhtMHBfw,useful,2,COM35380
gjzxk8h3ct6lcHSlJ5kjow,cool,80,COM35382
gjzxk8h3ct6lcHSlJ5kjow,funny,13,COM35383
gjzxk8h3ct6lcHSlJ5kjow,useful,143,COM35384
gkJoymlnxLbEAx1s8LHIRg,cool,1,COM35386
gkJoymlnxLbEAx1s8LHIRg,useful,1,COM35388
gkO7hvseAu97z61ojg6v6w,cool,1,COM35390
gkO7hvseAu97z61ojg6v6w,useful,1,COM35392
gkjzvW_tjriBUV3_bvOs2w,cool,8,COM35394
gkjzvW_tjriBUV3_bvOs2w,funny,2,COM35395
gkjzvW_tjriBUV3_bvOs2w,useful,81,COM35396
gl8X7KZQf8tMXK0fMMq37Q,cool,9,COM35398
gl8X7KZQf8tMXK0fMMq37Q,useful,14,COM35400
glIA9sWp9pX6FvLkJC0hKQ,useful,2,COM35404
glIyQP4qqRMVtSMAkJQKGQ,cool,2,COM35406
glIyQP4qqRMVtSMAkJQKGQ,funny,2,COM35407
glIyQP4qqRMVtSMAkJQKGQ,useful,17,COM35408
glYT3ycyMWf3j74m9D1eJw,funny,1,COM35411
glYT3ycyMWf3j74m9D1eJw,useful,3,COM35412
glxeWxsEnJiyzi12peePHQ,useful,3,COM35416
gm0p-Xqrm8mhauFBMHjPIQ,cool,1,COM35418
gm0p-Xqrm8mhauFBMHjPIQ,useful,3,COM35420
gmUj1m91eVqqDbhDWaaY4g,useful,4,COM35424
gmaHI9Sj188_f1yfCg0P5A,useful,2,COM35428
gmjZG9zTd-W2gqMxCBP4KA,cool,1,COM35430
gmjZG9zTd-W2gqMxCBP4KA,useful,1,COM35432
go6qBIrPMYlYUgOAeueZ2w,funny,1,COM35443
go6qBIrPMYlYUgOAeueZ2w,useful,10,COM35444
goB7-EOb48_bpEQyJfl0Wg,useful,2,COM35448
goqGoC76zemDagYvRa8GIA,cool,3,COM35450
goqGoC76zemDagYvRa8GIA,useful,5,COM35452
gp1y-fFapTpG9Wej9FfAIQ,useful,3,COM35456
gpXRJDgWr2wW0F7LZtwc6g,useful,4,COM35460
gsbIzzrAJqsEgN63Rt8RjQ,compliment_profile,1,COM35469
gsbIzzrAJqsEgN63Rt8RjQ,cool,41,COM35470
gsbIzzrAJqsEgN63Rt8RjQ,funny,8,COM35471
gsbIzzrAJqsEgN63Rt8RjQ,useful,85,COM35472
gsjwc41vn3XmWbgxUvWJIg,useful,4,COM35476
gt6px7NGrfjIzv9IzoCNEg,cool,30,COM35482
gt6px7NGrfjIzv9IzoCNEg,funny,13,COM35483
gt6px7NGrfjIzv9IzoCNEg,useful,45,COM35484
gta11-b9Y88xr19YRZZVfg,cool,9,COM35486
gta11-b9Y88xr19YRZZVfg,funny,5,COM35487
gta11-b9Y88xr19YRZZVfg,useful,34,COM35488
gtdOkHgGHpx6V7slkcydMw,cool,1,COM35490
gtdOkHgGHpx6V7slkcydMw,funny,1,COM35491
gtdOkHgGHpx6V7slkcydMw,useful,1,COM35492
gu1xTKgA6Re4WFbzHDVTvQ,useful,1,COM35496
guHqxA1UKhOVZdsz6XFWzw,cool,9,COM35498
guHqxA1UKhOVZdsz6XFWzw,funny,10,COM35499
guHqxA1UKhOVZdsz6XFWzw,useful,16,COM35500
gv0Vl6fusu4uIt3yhCpGRw,useful,3,COM35512
gvWTTmejhjKzCoG-RDAZjQ,cool,1,COM35526
gvWTTmejhjKzCoG-RDAZjQ,funny,4,COM35527
gvWTTmejhjKzCoG-RDAZjQ,useful,32,COM35528
gve-8E5Ry0ymrO2tCrdfBQ,cool,4,COM35530
gve-8E5Ry0ymrO2tCrdfBQ,useful,9,COM35532
gw0b9TBNFxqwUj-EHeuD3A,cool,2,COM35538
gw0b9TBNFxqwUj-EHeuD3A,funny,1,COM35539
gw0b9TBNFxqwUj-EHeuD3A,useful,21,COM35540
gw6rCEnjGhnO_Bz8m7mgUA,cool,1,COM35542
gw6rCEnjGhnO_Bz8m7mgUA,funny,1,COM35543
gw6rCEnjGhnO_Bz8m7mgUA,useful,4,COM35544
gw7HcbYjLQNbFbgl1F904Q,useful,4,COM35548
gwLtVXYtw8BBOAmabbgQeg,funny,3,COM35551
gwLtVXYtw8BBOAmabbgQeg,useful,12,COM35552
gwMqAipB3g0x1xNUap6N7g,funny,2,COM35555
gwMqAipB3g0x1xNUap6N7g,useful,8,COM35556
gwSQB6KHuI7nXqF_GstiCQ,cool,35,COM35558
gwSQB6KHuI7nXqF_GstiCQ,funny,65,COM35559
gwSQB6KHuI7nXqF_GstiCQ,useful,186,COM35560
gxZimEaq1ZpkZDK_vLI4XA,funny,3,COM35567
gxZimEaq1ZpkZDK_vLI4XA,useful,7,COM35568
gxsAcXr7xUIF1_TlKQKjhw,cool,1,COM35574
gxsAcXr7xUIF1_TlKQKjhw,funny,3,COM35575
gxsAcXr7xUIF1_TlKQKjhw,useful,6,COM35576
gyHdo8y2jdQPuBhk0WDakw,cool,1,COM35582
gyHdo8y2jdQPuBhk0WDakw,useful,3,COM35584
gyNviRjxx6KA0c6zPEA6fg,useful,1,COM35588
gzF2ebIQrJ_Hq33L9EHsCA,cool,66,COM35598
gzF2ebIQrJ_Hq33L9EHsCA,funny,13,COM35599
gzF2ebIQrJ_Hq33L9EHsCA,useful,95,COM35600
gzN23J8U1yN1VBMlfW3fkw,cool,1,COM35602
gzN23J8U1yN1VBMlfW3fkw,useful,6,COM35604
gzeGwit0G0xlqoeW5xU8eQ,useful,1,COM35608
h-NAqE0GM8bj2KSNhAwnKw,cool,2,COM35610
h-NAqE0GM8bj2KSNhAwnKw,funny,10,COM35611
h-NAqE0GM8bj2KSNhAwnKw,useful,22,COM35612
h-WvWBg99eHm7hLW92gLTw,cool,12,COM35614
h-WvWBg99eHm7hLW92gLTw,funny,1,COM35615
h-WvWBg99eHm7hLW92gLTw,useful,24,COM35616
h0gSvO6acSCKEXfWLO5Lfw,cool,12,COM35618
h0gSvO6acSCKEXfWLO5Lfw,funny,10,COM35619
h0gSvO6acSCKEXfWLO5Lfw,useful,81,COM35620
h0wOw0XuS-p0YTkvxjzv_A,cool,1,COM35622
h0wOw0XuS-p0YTkvxjzv_A,useful,6,COM35624
h1aCyl7ykFjjBFuRUBTpbg,useful,1,COM35632
h1h9dD5EoXBStzG9_6ZU0A,cool,1,COM35634
h1h9dD5EoXBStzG9_6ZU0A,funny,2,COM35635
h1h9dD5EoXBStzG9_6ZU0A,useful,2,COM35636
h1vuBq4NA-O7-bKVtsJmwQ,useful,4,COM35640
h3ScdzD0VSUTQj492nIBLg,cool,188,COM35654
h3ScdzD0VSUTQj492nIBLg,funny,115,COM35655
h3ScdzD0VSUTQj492nIBLg,useful,492,COM35656
h46ui9_RAnDFVftqF-CAeg,cool,1,COM35658
h46ui9_RAnDFVftqF-CAeg,useful,1,COM35660
h4BXVdGTN4n73LVWeT_4wQ,funny,2,COM35663
h4BXVdGTN4n73LVWeT_4wQ,useful,5,COM35664
h4CKZFY2fxwBeWL9n8TfQg,useful,1,COM35668
h4HaIbpUYWnU6Q1856pK4A,useful,1,COM35672
h4LeShHGBrGvEIrNEM452Q,useful,3,COM35676
h4YaO9kLSMDzSOxQ7-yXsQ,compliment_profile,1,COM35677
h4YaO9kLSMDzSOxQ7-yXsQ,cool,17,COM35678
h4YaO9kLSMDzSOxQ7-yXsQ,funny,1,COM35679
h4YaO9kLSMDzSOxQ7-yXsQ,useful,23,COM35680
h4rNqF_l8fNydeYQP62t4Q,cool,5,COM35682
h4rNqF_l8fNydeYQP62t4Q,funny,2,COM35683
h4rNqF_l8fNydeYQP62t4Q,useful,29,COM35684
h5515MML_Qpgb4BhmrDa9g,cool,1,COM35686
h5515MML_Qpgb4BhmrDa9g,useful,3,COM35688
h5HJt3airhFhtcXAFJ2uyw,cool,1,COM35690
h5HJt3airhFhtcXAFJ2uyw,funny,1,COM35691
h5HJt3airhFhtcXAFJ2uyw,useful,8,COM35692
h6pqCLrcOmuRzeKWj74Iyw,cool,1,COM35710
h6pqCLrcOmuRzeKWj74Iyw,useful,1,COM35712
h6v386MbZCH2NE1VPfid1g,cool,39,COM35714
h6v386MbZCH2NE1VPfid1g,funny,99,COM35715
h6v386MbZCH2NE1VPfid1g,useful,131,COM35716
h79oYVIxgxOfck_R_6S0dw,cool,6,COM35718
h79oYVIxgxOfck_R_6S0dw,useful,28,COM35720
h7GI7CyyBOWkf9cqRAggSQ,cool,6,COM35722
h7GI7CyyBOWkf9cqRAggSQ,funny,10,COM35723
h7GI7CyyBOWkf9cqRAggSQ,useful,50,COM35724
h7P0lNPLOMFHsYnaoFGLJA,cool,1,COM35726
h7SPFq7FOWuWay3OFqlWWg,cool,4,COM35730
h7SPFq7FOWuWay3OFqlWWg,funny,1,COM35731
h7SPFq7FOWuWay3OFqlWWg,useful,6,COM35732
h8ACNAWECew8QRT1yU2KEQ,cool,118,COM35738
h8ACNAWECew8QRT1yU2KEQ,funny,67,COM35739
h8ACNAWECew8QRT1yU2KEQ,useful,205,COM35740
h9U3aYsVahFqqZxAH6CF-w,cool,2,COM35746
h9U3aYsVahFqqZxAH6CF-w,funny,1,COM35747
h9U3aYsVahFqqZxAH6CF-w,useful,15,COM35748
h9gfO7iELCMUzIR9xhQjNw,useful,1,COM35752
hAmErh3Bp27yh6wD1G_igw,cool,1,COM35758
hAmErh3Bp27yh6wD1G_igw,useful,1,COM35760
hBIsNGnNssvfQDOh_j1pYA,useful,5,COM35768
hBOX8S3qPjOQW8cFPFUakw,useful,4,COM35772
hBh-vUO6lpXsALxo1FZD-g,funny,2,COM35775
hBh-vUO6lpXsALxo1FZD-g,useful,8,COM35776
hBsumxJV0MyBosM7DCstow,useful,1,COM35784
hEU1X6HC0riZPgSnmiRPGQ,funny,5,COM35799
hEU1X6HC0riZPgSnmiRPGQ,useful,25,COM35800
hEUPFw2nDP3MxgwdejobJA,cool,1,COM35802
hEUPFw2nDP3MxgwdejobJA,funny,1,COM35803
hEUPFw2nDP3MxgwdejobJA,useful,8,COM35804
hFnJefu1e2PKNPoP_PwxHg,compliment_profile,2,COM35813
hFnJefu1e2PKNPoP_PwxHg,cool,161,COM35814
hFnJefu1e2PKNPoP_PwxHg,funny,42,COM35815
hFnJefu1e2PKNPoP_PwxHg,useful,306,COM35816
hGh063cMHIc22mHnG3weCw,useful,5,COM35824
hGqCOiZ9_2S81fVdioaYYA,cool,2,COM35830
hGqCOiZ9_2S81fVdioaYYA,funny,3,COM35831
hGqCOiZ9_2S81fVdioaYYA,useful,16,COM35832
hHHxriPc-o9lhdlNuwB34g,funny,1,COM35835
hHHxriPc-o9lhdlNuwB34g,useful,4,COM35836
hI-lxsDfvi-aH_CRx3QQHQ,funny,1,COM35843
hI-lxsDfvi-aH_CRx3QQHQ,useful,3,COM35844
hI_GKkAFeYMuHbk88OoQig,useful,2,COM35848
hIugUXBlgtlAz4CQYJi2iQ,cool,1,COM35850
hIugUXBlgtlAz4CQYJi2iQ,funny,1,COM35851
hIugUXBlgtlAz4CQYJi2iQ,useful,2,COM35852
hJDvM94W8CzlrRm9aJiRoQ,cool,2,COM35854
hJDvM94W8CzlrRm9aJiRoQ,funny,2,COM35855
hJDvM94W8CzlrRm9aJiRoQ,useful,12,COM35856
hK8X5LNUsRwym1l8TkDkyQ,useful,1,COM35864
hKKLj7iSgXt23_1SzCRKmg,useful,3,COM35868
hKPmZecix4D7D5TFxcaM3Q,funny,1,COM35871
hKPmZecix4D7D5TFxcaM3Q,useful,5,COM35872
hKtdHFXMg6FZEpT6f2gUMg,cool,4,COM35874
hKtdHFXMg6FZEpT6f2gUMg,funny,4,COM35875
hKtdHFXMg6FZEpT6f2gUMg,useful,25,COM35876
hLxIRMn_UtDGVG_8Z9qkEQ,compliment_profile,3,COM35881
hLxIRMn_UtDGVG_8Z9qkEQ,cool,1416,COM35882
hLxIRMn_UtDGVG_8Z9qkEQ,funny,771,COM35883
hLxIRMn_UtDGVG_8Z9qkEQ,useful,2006,COM35884
hM123JIteen6fGUg_89t1g,cool,2,COM35886
hM123JIteen6fGUg_89t1g,funny,3,COM35887
hM123JIteen6fGUg_89t1g,useful,9,COM35888
hMi_BmHFJMVMRodr8VD6Og,cool,1,COM35890
hMi_BmHFJMVMRodr8VD6Og,funny,76,COM35891
hMi_BmHFJMVMRodr8VD6Og,useful,16,COM35892
hN7lG3dfUX4-scNNS9XfCw,cool,7,COM35894
hN7lG3dfUX4-scNNS9XfCw,funny,11,COM35895
hN7lG3dfUX4-scNNS9XfCw,useful,35,COM35896
hNURXRgNl8dkezlKqhxfbA,cool,12,COM35902
hNURXRgNl8dkezlKqhxfbA,funny,10,COM35903
hNURXRgNl8dkezlKqhxfbA,useful,22,COM35904
hNoVs60l9AXgSSJMxfmj-w,useful,2,COM35908
hOImbyBvrJKun0tJfl4HEg,compliment_profile,2,COM35909
hOImbyBvrJKun0tJfl4HEg,cool,105,COM35910
hOImbyBvrJKun0tJfl4HEg,funny,58,COM35911
hOImbyBvrJKun0tJfl4HEg,useful,165,COM35912
hP5LmKI69NWLzSbJXk4MCw,cool,1,COM35918
hP5LmKI69NWLzSbJXk4MCw,funny,1,COM35919
hP5LmKI69NWLzSbJXk4MCw,useful,5,COM35920
hPJPIq3LMVIA8IxxsmS37w,cool,3,COM35922
hPJPIq3LMVIA8IxxsmS37w,funny,9,COM35923
hPJPIq3LMVIA8IxxsmS37w,useful,30,COM35924
hPok3dkxDkVh-roq5CffRA,cool,10,COM35926
hPok3dkxDkVh-roq5CffRA,funny,15,COM35927
hPok3dkxDkVh-roq5CffRA,useful,83,COM35928
hPtHL1JLtYIIrCDhrjUBaQ,cool,19,COM35930
hPtHL1JLtYIIrCDhrjUBaQ,funny,49,COM35931
hPtHL1JLtYIIrCDhrjUBaQ,useful,200,COM35932
hQWg4efLXnhO8r_hsXz64w,compliment_profile,2,COM35933
hQWg4efLXnhO8r_hsXz64w,cool,25,COM35934
hQWg4efLXnhO8r_hsXz64w,funny,8,COM35935
hQWg4efLXnhO8r_hsXz64w,useful,60,COM35936
hQhW5x7P83KwGuagwHIBwA,cool,40,COM35938
hQhW5x7P83KwGuagwHIBwA,funny,37,COM35939
hQhW5x7P83KwGuagwHIBwA,useful,184,COM35940
hRaOLliKqdhjV3PaCDM3nA,useful,1,COM35948
hS1klahmE-X0Lk1ctAv0GQ,cool,4,COM35950
hS1klahmE-X0Lk1ctAv0GQ,funny,5,COM35951
hS1klahmE-X0Lk1ctAv0GQ,useful,4,COM35952
hStfRZyQzFh972fy8oj0lg,funny,1,COM35959
hStfRZyQzFh972fy8oj0lg,useful,6,COM35960
hUn_8SngBSD2NA4ctrvvzg,cool,2,COM35966
hUn_8SngBSD2NA4ctrvvzg,useful,4,COM35968
hUobcX9i--pMkhFEqX94jA,funny,1,COM35971
hUobcX9i--pMkhFEqX94jA,useful,1,COM35972
hV0z9hrWGvfctRGKMWcV9A,useful,4,COM35976
hVU_usESlX8WQeFSYa8VfA,cool,1,COM35982
hVU_usESlX8WQeFSYa8VfA,funny,1,COM35983
hVU_usESlX8WQeFSYa8VfA,useful,4,COM35984
hVY-NdE6S8Li6-MrxqrdCA,funny,1,COM35987
hVY-NdE6S8Li6-MrxqrdCA,useful,6,COM35988
hXDmnMVbICNWbEUj5Nt95A,compliment_profile,1,COM35993
hXDmnMVbICNWbEUj5Nt95A,cool,197,COM35994
hXDmnMVbICNWbEUj5Nt95A,funny,104,COM35995
hXDmnMVbICNWbEUj5Nt95A,useful,579,COM35996
hXUsMTECB1MuTMowv6b0EQ,cool,1,COM35998
hXUsMTECB1MuTMowv6b0EQ,useful,1,COM36000
hXecRPHlii12bFmttJPsjQ,funny,1,COM36003
hXecRPHlii12bFmttJPsjQ,useful,4,COM36004
hY896ityr__9LUjxol2DZQ,cool,8,COM36014
hY896ityr__9LUjxol2DZQ,funny,6,COM36015
hY896ityr__9LUjxol2DZQ,useful,58,COM36016
hYZuGB6H8X8ABCVZ2qrQrw,compliment_profile,1,COM36017
hYZuGB6H8X8ABCVZ2qrQrw,cool,2,COM36018
hYZuGB6H8X8ABCVZ2qrQrw,funny,3,COM36019
hYZuGB6H8X8ABCVZ2qrQrw,useful,7,COM36020
hZdTDnihlzOk6H_OTF5CQw,funny,1,COM36031
hZdTDnihlzOk6H_OTF5CQw,useful,2,COM36032
h_1zb3a_NYprm81RUQp7ng,useful,37,COM36036
h_9yznht3upAbC-elp15qA,cool,1,COM36038
h_9yznht3upAbC-elp15qA,funny,1,COM36039
h_9yznht3upAbC-elp15qA,useful,3,COM36040
h_pC2IGcaBgkiwLDZBYq0g,useful,2,COM36044
h_ugNmhr64TC1mMM9GJADw,compliment_profile,2,COM36045
h_ugNmhr64TC1mMM9GJADw,cool,20,COM36046
h_ugNmhr64TC1mMM9GJADw,funny,13,COM36047
h_ugNmhr64TC1mMM9GJADw,useful,49,COM36048
habbwWPgHlQBCxfKgfg9mA,cool,5,COM36050
habbwWPgHlQBCxfKgfg9mA,useful,22,COM36052
hbisMKvV9bI-wZ5gOqhpmw,compliment_profile,3,COM36065
hbisMKvV9bI-wZ5gOqhpmw,cool,66,COM36066
hbisMKvV9bI-wZ5gOqhpmw,funny,10,COM36067
hbisMKvV9bI-wZ5gOqhpmw,useful,106,COM36068
hc7uRLWOm-d9Pu9fU9KEYA,cool,1,COM36070
hc7uRLWOm-d9Pu9fU9KEYA,funny,1,COM36071
hc7uRLWOm-d9Pu9fU9KEYA,useful,15,COM36072
hd88-F2q_ck1OgyxNzVPqQ,cool,1,COM36086
hdCGYb1z_P5aw5lcofElig,useful,5,COM36092
hdPQWik4PNb9HpVvlvDqkg,useful,1,COM36096
hdUp-AyYzAGApIr940KIQQ,compliment_profile,2,COM36097
hdUp-AyYzAGApIr940KIQQ,cool,87,COM36098
hdUp-AyYzAGApIr940KIQQ,funny,13,COM36099
hdUp-AyYzAGApIr940KIQQ,useful,126,COM36100
hdkz3JopR3sjcnnYn8D2pg,cool,1,COM36102
hdkz3JopR3sjcnnYn8D2pg,funny,1,COM36103
hdkz3JopR3sjcnnYn8D2pg,useful,11,COM36104
he1H7O028-8RMWduSv0Rig,compliment_profile,2,COM36105
he1H7O028-8RMWduSv0Rig,cool,51,COM36106
he1H7O028-8RMWduSv0Rig,funny,10,COM36107
he1H7O028-8RMWduSv0Rig,useful,82,COM36108
he2lWW8NnvIpdyQK6ZDRUg,useful,1,COM36112
heGtt7K8ecLTWuhHRdu-QQ,cool,1,COM36114
heGtt7K8ecLTWuhHRdu-QQ,useful,2,COM36116
hedqlmHcEK6JQtbarfBukQ,useful,2,COM36124
hezA7ahEXzCJ0bxqpsHSCA,useful,2,COM36128
hg3sGskzYIsBHLlGD1JFjA,funny,1,COM36135
hg3sGskzYIsBHLlGD1JFjA,useful,1,COM36136
hg4YC1jEoFNmxa_Z73y7Ug,useful,1,COM36140
hgCyXkaJOq_KsY-76Lfh0Q,funny,1,COM36143
hglKx6U0Cc7IXVd9iHJ7Jw,useful,16,COM36148
hh0ey6PI5YOPiTWvkrgj_A,useful,3,COM36152
hi7sm2O7UiwLltJvezghkQ,useful,1,COM36160
hiSBT4gJQY4n20h98-nhLw,cool,1,COM36162
hiSBT4gJQY4n20h98-nhLw,useful,5,COM36164
hjh7xilGuj0-9AKrvjdkxQ,cool,3,COM36170
hjh7xilGuj0-9AKrvjdkxQ,funny,1,COM36171
hjh7xilGuj0-9AKrvjdkxQ,useful,8,COM36172
hkSCGXqsKmmu6xZPPOtr2Q,useful,1,COM36176
hlMVfPT2pO3IGDX0XVJYGA,cool,1,COM36190
hlMVfPT2pO3IGDX0XVJYGA,funny,1,COM36191
hlMVfPT2pO3IGDX0XVJYGA,useful,2,COM36192
hlVRqd88FOTCRbbZrJdhzQ,cool,4,COM36194
hlVRqd88FOTCRbbZrJdhzQ,funny,2,COM36195
hlVRqd88FOTCRbbZrJdhzQ,useful,5,COM36196
hmB7M5PUy6tvc8SjoAQZJA,funny,3,COM36199
hmB7M5PUy6tvc8SjoAQZJA,useful,9,COM36200
hmUTJKOaB0vI19IRNxELjg,compliment_profile,3,COM36201
hmUTJKOaB0vI19IRNxELjg,cool,148,COM36202
hmUTJKOaB0vI19IRNxELjg,funny,45,COM36203
hmUTJKOaB0vI19IRNxELjg,useful,195,COM36204
hnBrwUSF0j5ZXDpDO0byMw,cool,1,COM36206
hnBrwUSF0j5ZXDpDO0byMw,useful,1,COM36208
hnXTbOIvdu7eYU3QCN4ERQ,cool,9,COM36214
hnXTbOIvdu7eYU3QCN4ERQ,funny,7,COM36215
hnXTbOIvdu7eYU3QCN4ERQ,useful,17,COM36216
hnk4h9YXJF1xiQDpigZofA,cool,1,COM36218
hnk4h9YXJF1xiQDpigZofA,funny,2,COM36219
hnk4h9YXJF1xiQDpigZofA,useful,13,COM36220
hnkl-2timUgApc4ZHqUrug,cool,11,COM36222
