user_id,name,review_count,fans
KBBUu08gsrEYDCUlRBNr4Q,Logan,1,0
X4hDtvHS1vBt26JLimiX8w,Alissa,2,0
62NRGQKXYuzQxNVa-hBiAA,Hannah,3,0
hDnA6MccXrpigLENDYu07A,Robertsonml100,3,0
yZQsHFqe6kxRDhD8nQoBmQ,Breann,13,0
olLTnC9THnVDFn4uY7T9HQ,Vanessa,1,0
cb8cyI6sOMxBjbE0Htw71Q,Sheyla,2,0
n97p0fZGlm7NhLcA9yb0uw,Barbara,3,0
d4vcStzPN1Bx0pvM-hLBGQ,Erika,8,0
4PSBeBp5MUyhW4_ZLDwYew,Vanessa,10,0
tnX6vxP5AzM-6DuaFd4OEA,Sayonara,1,0
uFyu6Au0wRq3GtQdPytgww,Somer,3,0
PSQLyb50FGB3XkUmhxFxrQ,Prajakta,2,0
x4e8Ilwl5Vqdfl34oy8acw,Sarah,8,0
OdmIYbezpPzJZ_EHzMEM2Q,Gina,1,0
O06CVgVri3lzkFfm0Krq6Q,Ashley,7,0
oGW6Ogkta41hNMhyJoePGg,Nicole,1,0
2C7j1fakUtAuFSrfsrw3sw,Simone,2,0
E2U5HnvC7tcR3V2M_t5e_A,Amanda,1,0
o6bpS6Q-xzce3zl-U2SKEQ,Nick,6,0
Sd3iTM3lYVWnUfG24uXhww,Kaley,1,0
WX7w2NCd2VnJRQrxBx8iaA,Bianca,1,0
sppFnpdmVy5At9bQgb_opA,Lexi,5,0
AXFMy5akyV4DiA9BEqOIeg,Victoria,3,0
SZU2H4IvEh9AvBdxIVF33Q,Minion,14,0
zXmq32NVbQOUaWjyr7CKbw,Simone,3,0
2XDZvour_HoR2qAbkRbraw,Yolonda,2,0
d1UKvxQEZe6ALA8fE0mwAw,Lisa,1,0
_kGTiLDSoLIjW8Jv2kBk4g,Thaina,1,0
tXpn27anc5jwZ0aqBRqmCQ,Balraj,7,0
HL1CNJUoPBI0z4qkrrJNyw,Gloria,4,0
4Gb3971VCqEtrXaZuco84A,Leana,2,0
vQ45LoCrns075VVd2OohWg,Lindsey,2,0
UYGbB-zRn7Aj3BrD1jmIJg,Angela,6,0
2BRiEq8Ek1xcO4GKkD3W6Q,Tayler,2,0
n8_6-TcjUNJo6T3srFoEQA,Write,1,0
v0HU79wU33KPOZtW10IoDA,Ally,4,0
5X740HzSFoLm6nqMZsXjfw,Shalinda,1,0
GbQuBvCoUu_eQBbVRq0WQQ,Hollywood,1,0
bMiDlEWAzBRAZfAajfI7-Q,Chloe,1,0
wSwoawFaN7AXgkwL4_51Gw,Katie,1,0
X9Ato29DA-ogSWAuWuGMxw,Finley,4,0
wd-FiZKSoMcAl5thUd27Uw,Julia,1,0
gLmSa55D4v8YXnp2f5e2fw,Ally,2,0
aOij8rSUuF9J6qRAW5y3vA,Raneen,4,0
c9Xqd1q62koAEvmgRaAqTw,Roberto,1,0
pmwn98aD2OmzGZFCTkC9jQ,Gwen,21,0
uC1sjB08dpIIu-XHpXgVMA,Kathy,1,1
40VmdmCH7_VxU4v-hG-Hxg,Ashley,2,0
htX1WrExqlHcWfLQ_lia1g,Kelly,1,0
Voisu_C-fp2fjeHApDBVjA,Alexis,3,0
IMVyE7tK1I7YHyOIMsYFyw,Samantha,2,0
RzRky2MhxTrtA-CLl4Yb6g,Alana,1,0
Lv9BsI9e36FXrKDF6AksbA,Iris,8,0
xPoRdBU842oiJ9pfi4rLTQ,Maria,2,1
9hqndkb4Mxb-o4PU6qQtiA,Julia,3,0
Ki8pFrVuFoS53KPAqbF4kA,Noraine,2,0
HMgubGBeUoNTcsyn8W7BfQ,Jackie,3,0
r_mWgHbNxFqoScMXKmQAsg,Amber,1,0
MC1hz10TM-p35I-Ux2UO6w,Quyen,1,0
C2y39pxnHE6CHO7rH8yf8Q,Kathy,8,0
o5XS4btOIAiH8XVn5zVEHA,Jenny,2,0
bB6vEbsnUHuZ7FiImWZIIg,Ashley,2,0
xB-qizmKmMfJniCRPl5TSg,Devae,1,0
P2oK9xwNWu3eVItgpgCGUw,Thalia,1,0
Yu0r_3E4nl-TFuUSWG6BTA,Cindy,1,0
hi7sm2O7UiwLltJvezghkQ,Courtnee,1,0
ulE2K_EwhqJnD2R5T0AQIg,Christina,4,0
2PaTb7wkCouIWiga6FJK5A,Dorian,1,0
2syBkZihewO5lifINDnG6g,Lisa,1,0
XzwrQSHDHNAMLAy6xVTyVQ,Sonya,13,0
ihCPK2TeKpX7GzGPaogY9g,Shruti,3,0
QRCgVplosntwSiUcbHSMOQ,Jacquelyn,9,0
m_3ICYfBcf-VcmtdxzhaOw,Danielle,1,0
z7T_7KghiZV731vxyVbqPw,Brooke,5,0
o8iqkaVuGcnu1d3SUQQ1Kg,paige,1,0
0oJtaJ0ZEAUUemIS5I5mQA,Mel,1,0
GqdDcOVenHwVWHune2mImQ,Carmina,3,0
bE_-vEkRxfkm1fcToL7c0Q,Laura,4,0
QsY-vV998DIx9VBFOXr8cg,Hi,1,0
xYQxWKHAoiJR2UzVpXqRWw,Xenia,1,0
RhTDvb4vFpW5PbW6S9YrHQ,Diane,3,0
Srn3llqk1SZJhuCq0I-Q7A,S,2,0
e_0tB7Zieb6VG2n4e5nJKA,Craig,1,0
nFVvZNNqhGPUmBApUJUQRA,Greg,14,0
UX2v0Iap4AvfBSA0XrU-RQ,Vanessa,5,0
mutuR6MqKLc-Ob83N7Q-Jg,Bianca,5,0
V3-SzYS1-1QKuSWI_Evqjw,Michele,3,0
d4OkH-duvmDYuVDHU9JNZg,Malorie,3,0
QR5S690kOlMZkuRrDBT2WA,Yarelis,3,0
u_uHgiXgRzd8bUGxTw3u-A,Christina,1,0
-bLOV8PEvRuudvYikFpxLA,Phyllis,2,0
2sd6qs-eQucifncuaCDafA,Maura,9,0
UVYPf6IDNWSIwpRx040eFA,Elizabeth,20,0
Y9gO8s_aw_MNPm3z0c-86w,Janet,1,0
lHHukkkqxoI6XL0YiwRGuw,Nicole,1,0
5svSUu6oTuZWR401B_dw3Q,Renee,1,0
2x4glgGSt_yOPF42sJ2HwQ,Megan,1,0
QqlqGIHjVCOVcBF1hONo0w,Brittney,2,0
ZOf3pGWJhQ0YuyYhZIdLcA,Juliana,3,0
o9xUhOzY1p8LqGWFm8JAWw,Christine,10,0
oXbqJPyxS3ru5MHcOjDslw,Mariah,2,0
jpwsyCDbEPL2TXIG3h5lsQ,Myranda,2,0
KZTAjReX548Ka00uOBL4aQ,Niomi,9,0
24jQPTRADEjAYNj3IdB8Zw,Margaret,1,0
ezyk3szKwH6ayXcCkCvCxw,Carly,1,0
aXUVqxBByBKSTJw6_PIDXQ,Monique,4,0
euBT5O2sCdiESQhJK38xjw,Genevieve,1,0
6OfLNZBErLmHKNcsXAj61Q,Chelsea,2,0
U8AUYFH2C86CORd1vW_VDg,Jessica,4,0
TWXpgn9r2ivN5TPi9N-Xvw,Lee,3,0
PgccZNmWaoDsCGvduUSz7g,Alina,2,0
00dFMmEWfHBiCwLfnAk8gg,The Sofia,2,0
rWQhgO9iff3y6M6U3euXFA,Rosaura,5,0
h4CKZFY2fxwBeWL9n8TfQg,Pg,4,0
s_AYC3qLjEBNbBsfdyTqhw,Samantha,1,0
rHmSSDhzJaotNAglnif_tg,Elizabeth,4,0
TZZ6ztkdzJK0Wa1ntJb0fg,Samie,2,0
8iZTD1bE-_udF3v2p2y61Q,Kayla,1,0
KzNYB7i7COwXZ7beSWfG6w,Holly,1,0
tcPXGUkBVAMp6oryie6j8g,Jessica,1,0
fh9fQhTKlPk7NT1yv4Z3BA,Alonzo,1,0
ZA5zMZGMPeNZXAB_6E4Ghw,Kiely,1,0
87mIDS4G57fRIWvOUiRKqw,Kiara,2,0
iwVojeEeDNnqZ-iaOvGyqw,BrSade,2,0
wGjaI7tcmMa6NLshpALp3g,George,1,0
qjjPh9YOkzJRUjje_o_3MA,Ashley,4,0
ITuXCR_FPBgtPl2GHxX31g,Savannah,33,0
UEtK82L_IzzjV_ln3SMfNQ,Buddy,2,0
k2C0bC5HYAbgUPupKT7U0A,Alexandra,1,0
ibJhnad6b8iy6_k8zWVE-w,Fb,1,0
8eD52yf_JamRo91ZvU-SDQ,Patricia,3,0
QNG2cwfLi-vGiB_D8UvIVA,Dawn,3,0
SU1Ym9jZO646g415CjSNqA,Stacie,4,0
2NJIhbyZv-G-dYEGYMA8OQ,Regina,2,0
xIpXMhze-j3gyah5gaLOvQ,Kathleen,1,0
gl8X7KZQf8tMXK0fMMq37Q,Mary,7,0
81ukN0YECdCiKLUc_wtA1Q,Sharon,1,0
dHOM5CTWhN7PMPr3RVBhpQ,Christina,3,0
IkvpeVPPgpSHUk5aaI5J6g,Michelle,3,0
tng4eQ5-9kzzRQCrsEaULw,Jeremy,7,0
FuNCasLk1udqb9DhF7ySPw,Gabi,3,0
DpRYIAZbANWfW-8zTknw0w,Brween,1,0
_twZ7rklZYRgaURczu0vjg,Anonymous,2,0
bfYT5mSRR0L5T1xN4q5EjQ,Cassandra,1,0
mhuqp2tkQh1omLGBHdgOMg,Michelle,1,0
MdGCVRz9SN1p1ldri1QLsw,Hélène,10,0
-Ramp-GX-yNnk_C331SAGQ,Justin,2,0
UvRqa6aRaafXzdMxQHpxjw,taina,8,0
yF1wqL8u325vekzqNJfduw,Dragana,2,0
cAYr75YGJ-Hicy-Iex9T6A,Myla,1,0
Kso8jvC5gvlcVPsjnv-4zQ,Suzie,2,0
6hAbLnRftJC1t-EZ-u59Wg,Kim,1,0
029nDskge0gV-LSw-MYWvw,Debbie,55,3
SCQdT_fujwBmDgrrBzSAHw,Becky,30,1
-dO4ZGOwrFbvNveD9sjs4g,Jillyann,17,2
FNj3LV8uzUC8O74Fv4bleg,Kathleen,1,2
uDPa9h-R2ruK2pY8dhByqA,Chanelle,25,3
cN9eyb2JVXMozJGUWf7VBA,Angela,44,0
-lYzdIOfa1_Kix55iDh81w,Kristen,2,0
Cy3GRn4pAi0rj0qmAeOZ_A,Paulina,10,0
Hk52blO1tWeSUbBmIJbGNw,Alex,2,0
QSp17S1u4Yh7GKvXGd5e8g,Shawnda,42,2
nKJsJjMWO-aWS6Y4T-Ssiw,Tonya,9,0
Til6jQp9iDbhOl5ybriruA,Sharon,22,2
IfKhvh17_pqpt16aY0FhyA,Bryon,4,0
Nm7DxBIkyUusIuNxh8bChQ,Nessa,1,0
48rjqdFgrHKhDUIvhxE7Zg,Jillian,4,1
Z6brHZDc6KdyBu83VOoBzg,Brianna,3,0
ZsaymlpjDQZD0dd_KdApPA,Sara,3,0
E1TwEBvMlHBdDjrqHS_jaA,Raquel,3,0
sO9rIrjUSvMvaQ9eqefwMg,Miranda,4,0
XeqksGidegd0kpjqUe53KA,LaMonica,3,0
A0qO37nIOZlf04lNqiBiUA,Alana,15,1
YBiCYcD5DebPL5DFZfZZEg,Kandi,4,0
KIt1AJfWJsGoee5YBnJCRg,Alexa,5,0
bkGJpcHCVvHO5XDKRsZBcg,Isabella,1,0
Cs872-h89TgYJGYXSYZhZA,Christina,8,0
ueHRbwehsU7OLtfoGppuWQ,J,30,1
n4prH4IeKiY2BXkhjYhtdw,Patty,19,0
NEz-v8SCbJaHQwzwtWod2g,Christina,5,0
ZtO8_bONF4XW28VH9sRmnw,Carol,3,0
YyKva8RqVs-JsCMmf8XunQ,Nicole,3,0
AMvWAw5m-rAqheKinPpkBA,Madison,3,0
lra0_S56NMXR6WeEAoDWSw,QT,3,0
qUxM2YHbsZecV1jVsfwn0Q,Mary,20,3
wx03lmDytRA55TqvLnnkWQ,Jay,16,0
jPRAFzbcwDQ9wyI9h75yNg,Dana,1,0
AKhzEVm3_bXpWA_8qsrEgg,Angie,42,0
9d_YTeZSzCxCFqUq4Clo5A,Erica,4,0
qSGWMDQEttWWpOprhWOIzA,Toni,1,0
iVcekGARbDS_TJaVx7N2yA,Donna,1,0
k3Q516gEb7lEyeT61zkj_g,Amber,2,0
q3IE5el8K2m7nmWVb-0HZg,Alexis,3,1
uum-jCufz0s11j2Y3ETAkg,Lindsey,6,0
G_a2d8Y5lHjtlJw26qCzdQ,Stephanie,4,0
k4ClUINwcuK36Jz2NW_HLQ,Jillian,2,0
wpaIH3P-o2hAolIsz9flSQ,Sheena,7,0
wBIYHiwXpkoY_fnAQj7C9w,Zikora,12,1
P10kVCa-J3eezjSpPrVgJw,Nuria,1,0
kWI5wmtlyYxoJiYt0AJPxg,Noey,3,0
SUm0TaCGBpP9xyxIqZdmRA,LD,3,0
TY2iFlbBy4yTjHAa5HEK-A,Erica,81,12
JPO38aX2XpZne-0f4KqkqQ,Michael,1,0
POOeB_kNwPwJjJpdyXqRDA,Ashley,2,0
5356PVOpugpiocFcsPFBfg,Kenia,4,0
efDVGTzcFHk5_Cw5nxSQOw,Alana,2,0
3ehnSqiZ1fATMis46Af2fQ,Jennifer,2,0
e7m4AaxCg_7Smt3ZfRqEzw,Tanya,2,0
BAAj2w80bNnwjxVRnI8tgA,Penny,16,0
YwMh4EsUo_ZzPUz1DumMOA,Jillian,1,0
qS6kB58RSWAlxi4tS-2n0Q,Aja,2,0
pj3Ic8CyhnJHE1SnX8KACQ,Shaena,1,0
TvtQkP1jgZmVyKDrXSmFAw,Charity,1,0
1BwRwdYpEGxHiNfeeHQdGg,Catalina,1,0
NfiN47M9_KGWqgJj66w7GA,Billie,1,0
-U8pDtdfn8IaY9plyFkjlg,Kevin,6,0
uqP4M_T1V3d26dJe07_dIw,Suzanne,11,1
Ucq0Kyeu7XnTbVImVXmbiA,Katie,1,0
hfg7kkUQ5BS8CZJCFelyfQ,Octavio,2,0
EY0OdNnJtx0Kip1gPgCA3Q,Amanda,6,0
D2QW6xujBabnFS371F8Lpw,Kelsey,4,1
zksxCF2oLGZD-UMtWqLJAg,Alexandra,3,0
Xs1zWwNgBfWUqRzNcbrIXQ,Katelyn,60,0
dIFNjUkPrByk7OqWZnsRTQ,Amanda,1,0
-Ado4oBAUYl6UWYfytAQ8w,Olga,9,0
tnI15aUqXjW6F_59R-PNqQ,Paula,1,0
KgGyy1il8f8qw9-M1TWM9A,Morgan,9,1
A99W5hpAKTAnX8ndyOyMyg,Sara,127,3
il-sAqw2s0jrt3HB75JIgQ,Brandi,5,1
B9UNcYmWx-9ddO9Be3_3Mg,Mark,7,0
oykmN8A5SnQ0URNzHaEZgg,L,6,0
KLOgs05X-Z-CdUPLom8DWQ,Yuneisy,1,0
7SIG5JGVRe4ty3jMbES6Xw,Cheyenne,1,0
kXKhbidG2VDYYdi1w1YKRQ,Angela,3,0
e7UFK2FVw1IaoyLfuPp_fg,Sam,85,17
B7OsLQS4UdVR7-XDxjzQbQ,Jacy,36,0
gKO4ORsKXmmgR38y3y039w,Lauren,13,0
dHLwNv60qXlm1N4xgbvuqg,Kaylie,9,0
qW2SgXUNez7M0XP4nw6ozQ,Tiffany,4,0
Yz9bId5QzcV2xn9sLCrVTw,Holly,2,0
D2bEW7TcOWEN_KKdk4WyCg,Heather,2,0
A5L5ESdAeGbVxWpRYuch1A,Oenita,5,0
4NfUCK0UsAY0KJFV90x3QQ,Honesty,1,0
gAVNFyLmTt3eNwoIsZcHtQ,Cristina,2,0
m3H79GAfmIUnrzRhj6VH8Q,Isabella,1,0
DTEqwNSVx-XNFBYKnUnvtg,Kristen,14,1
Qf283cgqKPywZVqeZNekxA,Stephanie,3,0
otMAELu3wcrxgLYAiwvCUw,Karson,4,0
yXmKgX0HY18ajBNUbvrsAA,Holly,2,0
5J8PpHYwBtaFiivcnADlPA,Chelsea,5,0
RRqdOTb7ixl-jQqA0GxCMA,Christie,5,0
7mfehTlp8lDSty-xvYigbQ,Cynthia,5,1
U5IOEqiIgq3wnpsdnkov_g,Amands,1,0
Nv13x7Wb9FMOMmmBbggF7Q,Barbie,2,0
w5g1kQq5wnFvig7f-R1Wsw,Justine,26,1
epJSAZn-Its86XW6EzLatA,Allie,3,0
GnbrnSo55dw_vL7EwSpwXA,Stephanie,2,0
YGrQFDFjBQefp79VFlxi3Q,Lindsey,1,0
ZYrBtpv3pHJWcz7bJk1Hqw,Fawn,11,1
oleik3iSWsO7yVDsn2bJSw,Ju Hee,2,0
Fogc9Ad_WRvaYwZYwUyIkQ,Cecy,5,0
tsS-3ZxNepHRfHDcB9r98w,Kathy,4,0
sMbVx7pPHiWWmNK1py3ozw,Heather,2,0
xuMJbEjvK57UsM2-DRTt9Q,Bre,2,0
1bi6-1nvId4UQt7Tl8cX5w,Marilyn,1,0
L9UUuSN9OQBZgeOcnmmuqA,Harli,10,1
K3_YM2Tqxp-fR8DswZXHOQ,Caroline,41,0
1hSAR15uoIfqX39hq1jgig,Alysse,1,0
zwa4F31tTZvUDb-w5PxUDw,Juliana,3,0
XUtOB5uULDcmifNjfhB2QQ,Paula,2,0
AnT6w1Acg_HF9CBUaQ5OVA,Stephanie,5,0
JzpQLHXTHsQE0AzzK5s9Tw,Carol,6,0
fxkbflgVMV-M3LqB5wuoIg,Jennie,19,0
w62upkbB98Y1oDgZJN_ekQ,Chloe,1,0
cEJXAjlFqmTLRG8p8gmAnQ,Amy,1,0
N1VUXiG9YJ0qUL9PZnuyWw,Ashley,4,0
v03m3IoCrR0genCaSdirqA,Johnna,5,0
3PcIZYCM5FVj5zJFFd4Xdw,Joanne,11,0
KkRhlPsY_OHlvHJQMorDCw,Morgan,2,0
f5lthGeJUFjFlRNnAq2o7w,Lola,3,0
W4w2heYtn2d_fuh9CUMH3Q,Jackie-Andrea,3,0
2qaKIKWq75ERwRMZCiBTQQ,Cindy,16,0
Kf16R9F-K0vUKHA1rsCL3w,Laurice,2,0
tHEffgbMycPxk7Ti1XQfjA,Kristen,3,0
uE5_li4_4CQRJHV9QPetqA,Brooke,1,0
D6LdzUr5lLZN-96dd5UA1Q,Rina,1,0
khm1McAppRuTs4oNHeC-Rw,Debbie,1,0
L0Che6VyY9lsagV3rG9AAg,Charlene,6,0
HSAS42fgbeqQ4pYo5EgqfA,Sara,1,0
RYLHtX9kLSfRQHHB6gn3dg,Janelle,5,0
mf71UvJhm31gvRuJwRaDhw,Michele,4,1
dGwofYfTKzWNrQIXozXzJg,Samone,1,0
4nArknY3BHgxr3rxQnJCKw,Lindsie,2,0
xTmlJo5P4yY19kbrLAHmog,Donna,2,0
fFpzlEUh1IU8bFf2GcB2Vw,Keegan,21,0
plY_zzoFIMAf4i5idsxe0w,Keria,4,1
wDwGyWWEZc64-ZkNkGzw1w,Kristy,3,0
ixfvXC9q6pza8wKerCfPbQ,Iana,15,0
cI_DVJU4tbs3Ogv8ip4zmA,Tonia,1,0
c0yXXnj_8hW5oOzyHjGU5A,Kimberly,5,0
_vQyxiIvuOmd6FmdfXy8pg,Charity,32,3
sJktlagu1pVY96CqcCY1wQ,Bernadette,2,0
XVgriCjpHQaRO1JdI_1sog,Sandra K,31,0
QG0ey2gzt2qOwDdUlgXn2A,Darien,1,0
ZbXpy4ldz3ztXcJn3WCE5A,Stephanie,1,0
TO7WiZ4S2vYflFYISa6vBQ,Brittany,3,0
IblJvCXw9ci1PdTLIFaLpA,Ruth,3,0
auGmwaKN4mAUzfBAORid7g,Yukyung,3,0
HRwNc5PJG8a-ikOEoLdVBA,Elisabeth,1,0
zicmpU8kyycrp75AlAN0NA,Hayley,1,0
Do4xbdRp8zaE3MR8fwpQuA,Kate,4,0
arabYEfd2fX5GEAsmbPKhA,Beth,2,0
njoNdxV59UdylzpS8Ls0jg,Brigitte,2,2
QxUk8k8bjfcHLs3_y3MH3Q,Cindy,1,0
ybUZGFC8KqN75gpD5_heNA,Ashley,14,0
Rw46fqH2lV6R8xRbguH3eA,Laura,4,0
MNlsYJXuwuzVz2ZdCDL3xQ,Kendra,11,0
uCWLSlkp_JKIIPYnuk1oPA,Piper,10,1
uLvirtBxJQtCuq0xetEMiQ,Jakii,10,0
MLPhVE7_4DfB9ivSAETM7w,Junie,3,0
ebi6gu0_z5fmN0KgBe676Q,Alana,1,0
8-nDr8ZmcJd_m4PfROEf2Q,Diane,4,0
Mn_okWuzFK0-AzAzq9JmaQ,Jennifer,2,0
7VaK5UxX_LaQuQeaV1ZTcw,Pat,9,0
SrWHd1-HVmew2Ds60JObXQ,DM,9,0
kDWf4eznTrWeLERs2YNJmw,Jeannie,1,0
J8Vrzzx0QgyZKyIk5kKJnQ,Bonnie,2,0
Cnc5NQuJKHQS_n5rK9q-IQ,G,9,0
b5-q13Bf30Qo0fIKlJ7xhw,Neda,9,0
boXsS99UbQBrkU4L3WwP9w,Undaleigha,5,0
cacSqjbIWtjIG_zvkPtuKQ,Karen,3,0
-lRHOryb0PPV4YfOfratfA,Kathryn,3,0
ar8RgXFcr7e96SNaswVGWQ,Laurie,1,0
5XEwL2AqN5mC3jHS1rOhjg,Jasmine,11,0
XPoItyAs9F6Xs19HbvLSrA,Kenya,1,0
k_wDk1gD-o4aQws50VqDcQ,L,14,0
kzYASB9sXhIVyDWddZRphw,Camila,1,0
r5AVjLGXzPnir7R0mVIHVQ,Shara,2,0
1wi-3tES4sQudTxAHK0f1Q,Tina,1,0
_WIQrXjbBjN6zbMQ9xcmOA,Nicole,2,0
z3AXY7bnNMyh6F1eTfKbOA,Katarina,20,1
SeKS8BSHNGXJkHdBzM2NOQ,Neidaliz,4,0
xDCnsplOaTb52lncoeBIpQ,Olya,1,0
wUMlglyBK3RwJ5-Ys-sCWA,Jolene,2,0
C-KSXWWLISNJPoSaNDw46A,Alhambra,12,0
TsI1mgHwya8R_DhtRq2nsg,Carol,5,0
4WrV0KTn3hTo_EMFT4IN4A,Lindsey,3,1
yLA5q2rGMmf2vOqD3MeZXg,Kaye,1,0
Cmd46Aw_wpyaDylar4M9_Q,Nidia,3,0
Nqa_3Ffe34KCXm34lpsKCQ,Lauren,3,0
y4JvddwqLwrzGfxgHeY8yw,Lauren,15,1
K9A_U64hfv3vrlSKX4oH8g,Celeste,2,0
oYuvhReokF2ZgVbIqQEmLA,Allison,5,0
aMJoFtm0pQIQKlOeGJ2ghA,Kayla,2,0
mR47R4oNmNYnMFi7RvpPKw,Jessica,5,0
rURnXC270wq-eNivqDboew,Cierra,1,0
HnVNeQV1U0ADwGT-aalG6Q,Ronda,28,1
wMwKC_FnbtjfXZzFKRI6Cw,Beverly,1,0
jYsO1leUc711oaR30RijxA,Van-ann,1,0
AFxG8vf-v_2WtD2HlG7YFg,Cristina,6,1
sYSV7ftxjANiFxIlVXkn2g,Samantha,1,0
StmDHcnEiVLzfwWhAH7fQA,Dunia,3,0
UtUdwFkoiPPgoh_svu5eYw,Maria,4,0
_LMi9L6t66vDdimOeG9kyg,Chrissy,3,0
KOjxXh_-Gc9EhSmIox0d9Q,Nadine,4,0
RTIzgyIC8bZQiLVK2m_mvA,Amy,2,0
bNWboCMBttMxgHa3gaFbyw,Vanessa,1,0
WjsHQLOaLSSEqk1XWuwRoQ,Diana,2,0
tR4l95YRNMX9u9n93IfHJw,Giovanna,3,0
0QhZvCjQMRD6gXYoLz-1qg,Thuy,1,0
Kt1PBDgLvi08GRxYNm7VVQ,Monika,7,0
ZBmSVLsOaYgGlxqrY17cQQ,Joy,2,0
y_e7pMX57TDj_myOCGdnPg,Chaunte,2,0
u8beXI_o9HwDX3144tzFGQ,Paige,2,0
wfczMJmDKBOGjOIxDsInVw,Saida,7,0
eC7vAAu47FbR5ZLKxuEQ9g,Suheil,1,0
RTiWZwaJj8SK6vxHNmNnBQ,Maria,9,0
p3-wgc8UHjnjTAK869f2rg,Jack,5,0
sGuc3yvGbS54XBrMdtot9A,Jessica,3,0
RlH4TwlkUlePv7jiX5rT0g,E,3,0
8HYMRaXsbei8j6GOfN4waQ,Deanna,14,0
KU4yLgHYDKWVRr2YFQzFrg,Cindy,1,0
CuIiALfobEjKqk8nZ-DL2A,Megan,1,0
fAI2RMwskwhWJS2va4GUNg,Ann Marie,2,0
fxVzOrNVZerEbknU6arHsQ,Alexia,17,0
5XR5iKABRlOE5DZc_iLIiw,Alexa,5,0
idfqSbV46PQwGjJHR3MKNA,Yolanda,2,0
o4itTWKAKvoryONjom5T7A,Melody,1,0
GoF5H6RJiNMhwfFdaP1T6A,Hong,1,0
Oyov7L_PHFzEQbhLr09PTA,Isabelle,2,0
-ENw5WFgRi_lDnhciujh6Q,Evelyn,2,0
rarjfOd3GL2Hj2zM1a4mVA,Alayne,2,0
6VhW7qAXAL0kMnbD-b3WEw,gina,4,0
h79oYVIxgxOfck_R_6S0dw,Lisa,34,0
FNp2KvDtkSCgWTMf_zRQ3A,Beth,1,0
yxj11w2SpCYO0oJNJKNy9A,Jules,17,1
RvOS-Ik4vyfY7OYMt4-kfA,Cheri,11,0
kH5UtGZakNx4DSb5DaOUig,Tuyen,22,1
2w-Wmn9gO0pNRrB-g-7R-w,Shekera,3,0
WeanJmUiEM3XI-qvVSAhyA,Bobbie,1,0
Ts1HAsfVo-WTdiKF7_hDjA,Natalie,7,0
Pu77JlZtucIALcysYHiBlg,Sebia,5,0
wD4RRa5sjGhVcsSp-h3r_w,Diane,3,0
JExCcf4fePwvnz7jmnxWJA,Mitera,1,0
nrAVr99UoVsyRh6dpwQ02g,Pamela,3,0
wWCGsY0QDJkct8bJZ8gsmQ,Bebe,9,0
Wc2H7_3hhzU4m1QvSsuP8A,Osi,1,0
4XE6vXrsFFTpAs4xvHFvoA,Melina,2,0
eofzpj-ASZc0gdCVw7jOCQ,Mai,57,0
LO5ll-LVwM7k1wdanQ-VFA,Amanda,3,0
DslOwTdcwbDwJ6L4y7Baqw,Kindle,23,0
p6h_MfFxchQSpRIF3sZ_8w,Donna,17,0
JB4YR2VY2bKkliFUzY8X7g,Lisa,2,0
eJOVaBk5CksmTMHPCM4b3g,Rosanna,2,0
UYISjv-VF5KTKzJmEhIhVw,Linda,1,0
x9HN4QlvsKFW3E90QjilNQ,Mk,39,0
aZVuORy0gEKChHW5w_fEMg,Val,1,0
7f7inYKku2Ci7bj9X8aNUQ,Jamey,3,0
F92K9OTCJndsUhwDFDuERw,Madison,1,0
zeG3Ycqze5efz6g_EH21oA,Caroline,5,0
9lkty83slSo9OB-ZY0KMDw,Rebecca,7,0
tP8UiT0OF5F-p243JvBptw,Sara,1,0
W9sQFTEUl6pICKEV9vrGIQ,Latoya,1,0
VNKYKszxwQ8OlbsGXkWbwg,Bridgette,2,0
MYFZj-Uf913ZnXDGC8yzkQ,Sierra,1,0
BvM0uYo55KMbJMyJgbuNZw,Shane,1,0
2cMuNMZyUuOSt4ov2HjSNA,Joyce,7,0
75Ne8SG9z1Z-a1UNCKlaIQ,Angel,1,0
8aN_-ju4iaj1cx2DT21d-A,Tambra,2,0
vY5SduMwmhWQeszwqE-hOw,Ava,9,0
LchzrVr5jXsDKlFJATtkbA,Brylee,1,0
y4WxDUfeuZxPJcQzLvbr7w,Sally,6,0
onWZKhK1ZnXnoG1Yo08ZWg,Carla,3,0
iQxVG-l0NmmssH81WMOtqw,Cj,3,0
tqiKdRnZTjInZz6w4quqpA,Britney,1,0
YYGpH2aQxoqqpzn6DLtqcg,Nadia,1,0
6z0q5s6nYIFb-4L1ppReog,Maria,2,0
f8ZLoqj5tDcG3SiAEzXMXQ,Jennifer,3,0
Vw8uL4iAYSWAEFJm4s1R5g,Vanessa,2,0
p55bAC1N199pJidCGYsVHA,Moniette,1,0
wZ7HaUHRHjVQgU_Nm_nOaw,Janet,2,0
pf89_D-5AxLnw-DORb4t8A,Kelsey,1,0
PbjFGSGZqZNkv6ssDxSM8w,Kristin,14,0
f0qPthiAIoes79UrVrthmA,Gm,1,0
3sVAVx7ergWNp0ZRyNnl9g,Michelle,17,0
tvIe_QtqhaoIyxBnNL6ddg,Kim,1,0
xH1UTUKtRIbj1g-c0bftUQ,Dianna,2,0
ATK2178ZAn7apqKlP6vjug,Marina,1,0
M2SXky4yjA3kvvRcuRc6-A,Rebecca,1,0
